id,pred_label,pred_noise_type
aa1b6f2068804d66a22e,CLEAN,CHAR_REPEAT
f85ab59f8eaa4220a213,CLEAN,PUNCT_NOISE
e5305252c602457189fe,CLEAN,NO_DIACRITICS
323886f8387b418897ba,HATE,PUNCT_NOISE
77373c116fc241d7b9a2,OFFENSIVE,TEENCODE
037dd4b1a8444a11a2fe,OFFENSIVE,CHAR_REPEAT
dc1f6a3804e14498a526,OFFENSIVE,NO_DIACRITICS
336ffabf72b34d9bb5ad,HATE,CHAR_REPEAT
a97c769446a043ab81ad,CLEAN,CHAR_REPEAT
13f9d72ee73149be9ffb,CLEAN,ORIGINAL
de75b4f7430442e2a28e,CLEAN,NO_DIACRITICS
26416090d01a4a4d99af,HATE,CHAR_REPEAT
c4e1c50ee73046bba874,CLEAN,TEENCODE
699890d52159469d8c91,CLEAN,ORIGINAL
6eb693dbeac14939b37a,CLEAN,ORIGINAL
3b04d20c32fc4b3090f8,CLEAN,MIXED
efbe7afd42e14e588056,HATE,OBFUSCATION
1c90ecc8b2c0449ca98a,CLEAN,ORIGINAL
ab1319222e164486bebe,CLEAN,MIXED
91f4ee06e31a4950b663,CLEAN,ORIGINAL
6f4350e65c6247239c45,CLEAN,NO_DIACRITICS
e96f3e74e2f54895ab38,CLEAN,TEENCODE
068d1686e01e4eb6a4e2,CLEAN,ORIGINAL
aff14228c2fc4d9ebcab,CLEAN,MIXED
6a0741e71ecf4502a58c,CLEAN,NO_DIACRITICS
9fa4ab5aa7784ddf931a,CLEAN,NO_DIACRITICS
b0e39f23a2c54e0cabe6,CLEAN,MIXED
b84e9a583a4b4efba4a5,OFFENSIVE,ORIGINAL
7a4475219f9d4416bb43,CLEAN,ORIGINAL
2f40f6fb43904a37a91d,CLEAN,NO_DIACRITICS
34eb014b37fa478892f0,CLEAN,MIXED
16b7be75c31d4de5ad56,CLEAN,ORIGINAL
e1b2caa4169e48db875d,CLEAN,NO_DIACRITICS
5367ab43fc754c619377,HATE,NO_DIACRITICS
90288398c5b04307922c,CLEAN,PUNCT_NOISE
4cb4658b13a64a298d0b,CLEAN,NO_DIACRITICS
40fc2124d9a84d4e8b91,CLEAN,ORIGINAL
6f6d47b1566f43b09642,OFFENSIVE,MIXED
92157a0761c94ac281e1,HATE,OBFUSCATION
397c48813f184104864c,CLEAN,MIXED
4a08ce308cca4bbdbdca,CLEAN,TEENCODE
0bb130e9004642498bba,CLEAN,ORIGINAL
a5547ffd59c34fe7ba96,CLEAN,PUNCT_NOISE
108c7bb0a4e0442d858b,CLEAN,OBFUSCATION
29923ec8f24d405b91fa,CLEAN,CHAR_REPEAT
d3b82fd10c4f49aab8a5,HATE,MIXED
c1b1fea26a04438da46e,CLEAN,CHAR_REPEAT
49954f50fde94793bbe6,CLEAN,ORIGINAL
688467f4eed449279278,CLEAN,MIXED
e5e21a8e668546faadac,CLEAN,ORIGINAL
1fb6effb748542d392c8,CLEAN,NO_DIACRITICS
331a172442944596b347,CLEAN,CHAR_REPEAT
471626cc1d2d4956a767,CLEAN,CHAR_REPEAT
d87984aa443042fe9387,HATE,ORIGINAL
2e5f198ceab7442e8aff,CLEAN,ORIGINAL
43d71772eccd4ef098e8,CLEAN,TEENCODE
b1af1801b7e749a5979b,CLEAN,NO_DIACRITICS
375d5765a6e748ccbd32,CLEAN,TEENCODE
660c33a3a4ef4d32a8dd,CLEAN,PUNCT_NOISE
f3f18ab529b34b4e880f,HATE,ORIGINAL
347471a729764de58b95,CLEAN,NO_DIACRITICS
7d3727b6ff7f40dc8851,CLEAN,ORIGINAL
1d2b1d116cdf403e9656,OFFENSIVE,PUNCT_NOISE
cd1856652c01437da2ac,CLEAN,OBFUSCATION
fc56eb8a948843539b6b,CLEAN,ORIGINAL
292aaf05b2774b6e941c,CLEAN,CHAR_REPEAT
f554e0e8388148d8a30d,CLEAN,NO_DIACRITICS
d142db02db784210937a,CLEAN,ORIGINAL
1330a55c9f184a4ebade,CLEAN,PUNCT_NOISE
bfc46906078346888b29,CLEAN,CHAR_REPEAT
a58bbb0aef5f4052aa00,CLEAN,MIXED
61e3947b5ce74a00bdb7,CLEAN,ORIGINAL
83308507fa8643839c44,CLEAN,NO_DIACRITICS
771fcd42627f45e785e6,CLEAN,NO_DIACRITICS
f2dbae7b2bdd4d7ea55f,CLEAN,NO_DIACRITICS
9c6d32cd9b2d48dfa28b,CLEAN,PUNCT_NOISE
12ead0c3d4334d6a9815,CLEAN,MIXED
cb8a9b0cff8e472990d2,CLEAN,ORIGINAL
48459288e93048f18f45,CLEAN,OBFUSCATION
5b176950738146d89d60,CLEAN,OBFUSCATION
6e7d94bbcd9d47aeb951,CLEAN,ORIGINAL
8bd580626f3442bebd4c,CLEAN,NO_DIACRITICS
3fce313529964744b514,CLEAN,NO_DIACRITICS
0aeb34aae6ab457ebd3b,CLEAN,ORIGINAL
91401f202a2e4e59bf16,CLEAN,ORIGINAL
d3e75b327e2545b486c9,CLEAN,CHAR_REPEAT
79a01110c43c4f24a38b,HATE,PUNCT_NOISE
e354f8830a88411ea23d,CLEAN,CHAR_REPEAT
4d2b7487db30419682f6,CLEAN,ORIGINAL
24b8e42fd00b452d97c4,CLEAN,ORIGINAL
09e83c14e9194dd1b014,OFFENSIVE,CHAR_REPEAT
185cd0cea6f547aebffc,CLEAN,MIXED
d76d2cd67d42480885c6,CLEAN,NO_DIACRITICS
79fa937345934b1997b5,CLEAN,NO_DIACRITICS
bec04eab38fb4906b6bd,CLEAN,TEENCODE
426b4ce56dd0497a86a6,CLEAN,PUNCT_NOISE
ded209fdc0da47379672,CLEAN,ORIGINAL
1e66501cdc4a4973a840,CLEAN,ORIGINAL
551edd9a55454796b4c3,CLEAN,MIXED
89c826564016447aa728,CLEAN,MIXED
fcc67cf801dd48f593dc,CLEAN,NO_DIACRITICS
2c4e3095eb2d4b47b8a9,CLEAN,ORIGINAL
52c2461f8de3424993bc,CLEAN,PUNCT_NOISE
89e5919a5b9541f399f5,CLEAN,NO_DIACRITICS
8e85dfe51d974e1fad67,CLEAN,ORIGINAL
9010a10050354d258be1,CLEAN,MIXED
54f0523a74cc48c58827,CLEAN,ORIGINAL
221a29d5b4d94634afb5,HATE,ORIGINAL
54adc998313340f78487,CLEAN,NO_DIACRITICS
81645a9d18f44fb98e82,CLEAN,NO_DIACRITICS
204e90cfdb214b7c84e1,CLEAN,OBFUSCATION
ac56f6cfb1d74b3ab09e,CLEAN,NO_DIACRITICS
49418a08fd8a4f1aa8c0,OFFENSIVE,OBFUSCATION
39ce53485cb841b9a219,CLEAN,OBFUSCATION
8c28d96e559a4fd39765,CLEAN,ORIGINAL
3f890e85ef3b42bd8d1d,CLEAN,PUNCT_NOISE
3e403c67434d422b9abf,OFFENSIVE,ORIGINAL
a2159f07ecdf48d38bcd,CLEAN,MIXED
79846c2526b8423ea918,CLEAN,CHAR_REPEAT
81e31e6b56394341b605,CLEAN,MIXED
1edab10b9ad540dda585,HATE,CHAR_REPEAT
88c198d63ff74db99f4f,CLEAN,ORIGINAL
a356941ea9134545b5ca,CLEAN,NO_DIACRITICS
3d2ba99a15c3442cacd7,OFFENSIVE,ORIGINAL
cea5514e21bb481b976f,OFFENSIVE,PUNCT_NOISE
2df5983964ef48869c25,CLEAN,OBFUSCATION
1422292b93b7467d9be6,CLEAN,CHAR_REPEAT
b32bc9f0e3a947428901,CLEAN,ORIGINAL
004197da00b64343b0be,CLEAN,OBFUSCATION
d3bde342aa214234a3d5,HATE,CHAR_REPEAT
1cdeeee45143432385c1,CLEAN,ORIGINAL
8b7be6837f6a4a9d9b92,CLEAN,ORIGINAL
157fe8f4e6cf49a1ad67,CLEAN,ORIGINAL
c0cae27e74494723842f,CLEAN,TEENCODE
bfb33846bd8249bd9e57,CLEAN,ORIGINAL
06b73f8f426b404ba571,CLEAN,OBFUSCATION
b185c3cf96c34ee49252,CLEAN,CHAR_REPEAT
82299823200f461b858e,CLEAN,ORIGINAL
6065d3fbde5b4bc689b6,CLEAN,MIXED
304b765a45a14629a336,CLEAN,PUNCT_NOISE
dad074cf40dc4ca6b5b6,HATE,OBFUSCATION
2c71e767071842418878,CLEAN,OBFUSCATION
31007b3789e443279779,CLEAN,PUNCT_NOISE
1b8c1a1648c04aa38807,CLEAN,PUNCT_NOISE
7760dd10956246f3a55a,CLEAN,ORIGINAL
02cbea0918ed4f33a919,OFFENSIVE,ORIGINAL
5e3381f1fd594a019040,CLEAN,ORIGINAL
ebd6133802d44dcb8686,CLEAN,MIXED
9cb87333cee243498599,CLEAN,CHAR_REPEAT
acef79fdc57843d9b2cb,CLEAN,MIXED
1915fe42334e4c30a289,CLEAN,ORIGINAL
1dc5080540304856a27e,CLEAN,MIXED
fb02d47ff37f4b9faa6e,CLEAN,CHAR_REPEAT
dead2dde4b0245efbde7,CLEAN,NO_DIACRITICS
964176faf6544559ab64,CLEAN,ORIGINAL
c7efc3294f9f4f969750,CLEAN,ORIGINAL
f6fd17437c3144c0a192,CLEAN,TEENCODE
769a7b3b215640d4917d,CLEAN,CHAR_REPEAT
04385e3d0d97414c86d3,CLEAN,ORIGINAL
a22a0a10274047c098c0,CLEAN,ORIGINAL
fa410023f7dc48ef9b6a,CLEAN,MIXED
3147cdde2d034d0b92d4,CLEAN,ORIGINAL
56a3a1fe5b9d48fdb2e8,CLEAN,ORIGINAL
d84ce92aafaf4e16a1a8,CLEAN,MIXED
d0fe436f876a4ce1a1dc,CLEAN,ORIGINAL
2fd7e706dfda4d58acb5,CLEAN,PUNCT_NOISE
b5cf15dd8f854956ba03,CLEAN,NO_DIACRITICS
f9a389a92c2945359a05,CLEAN,ORIGINAL
f8cadd4cab3d427c8b2a,CLEAN,CHAR_REPEAT
a8041fcb9eb44927ad28,CLEAN,MIXED
a49ab0daaaa846c4933e,CLEAN,ORIGINAL
7a380beb9eef4cfcb278,CLEAN,MIXED
4fad6f3a6903481ea3e6,CLEAN,NO_DIACRITICS
4c1a8b2faf4e4c6d95e1,CLEAN,NO_DIACRITICS
6068df703b9c46338013,CLEAN,PUNCT_NOISE
ff74a766ad3343f69af4,CLEAN,PUNCT_NOISE
d1cfe7710f694e879540,CLEAN,ORIGINAL
034c86a6c0f348d6b12d,CLEAN,ORIGINAL
5600b74c1ec24e35aab1,HATE,OBFUSCATION
2586519ebcd34101bca4,CLEAN,PUNCT_NOISE
5bd37524130544a6811f,CLEAN,ORIGINAL
cba6c674ac7b439b88e0,CLEAN,ORIGINAL
ae5caae6eccb4da693e0,CLEAN,ORIGINAL
f689cefe699f496486ac,CLEAN,MIXED
28b33d21e98747f6a029,CLEAN,NO_DIACRITICS
6b915eb3c69b4944b47a,HATE,ORIGINAL
430984cdd10a4c30845c,CLEAN,PUNCT_NOISE
687c3e3cd0dc4028b420,HATE,TEENCODE
326fa6ffbcb24398b212,CLEAN,PUNCT_NOISE
a5a77cd3961c4c45983a,CLEAN,PUNCT_NOISE
4400c4a019e44b9ea6dc,HATE,MIXED
f027b22f1bdb462c8700,CLEAN,PUNCT_NOISE
b693dd598f4b455bbd79,CLEAN,OBFUSCATION
2186b1828de94548a821,CLEAN,CHAR_REPEAT
27a3c071754e4184bb6e,CLEAN,PUNCT_NOISE
5e4b4affed8149df9d71,CLEAN,TEENCODE
8b21f7cfef784621902b,CLEAN,NO_DIACRITICS
3f7899fb1ef4417b86f3,CLEAN,MIXED
6420de69787c482a884a,CLEAN,PUNCT_NOISE
f916b7a967ea4c6aa14e,CLEAN,ORIGINAL
843dffad3e1946a39522,CLEAN,NO_DIACRITICS
f099590d50ac4a8c8647,CLEAN,CHAR_REPEAT
4ad15b39aef943c58d3f,CLEAN,NO_DIACRITICS
5e88d5979e6346e18e0b,HATE,OBFUSCATION
7ee23f846549447cb6ce,CLEAN,ORIGINAL
17a562ee20c74519954e,HATE,ORIGINAL
6725abeb76df4d62b1d4,CLEAN,OBFUSCATION
95ed89eb24b8493e8a60,CLEAN,PUNCT_NOISE
98580a2baed24800aa6a,CLEAN,MIXED
4d90869ddd52488797ca,CLEAN,ORIGINAL
f58d874e847049648e58,HATE,PUNCT_NOISE
43929f4992ef4dd38046,CLEAN,MIXED
d795a2272a2a4cca8853,CLEAN,CHAR_REPEAT
5171a033cd3b4f20be71,CLEAN,ORIGINAL
a11ea19a0d97448999a7,CLEAN,ORIGINAL
13bbf417b3da4b40bd56,CLEAN,TEENCODE
c83e6ef0d4f44e1289ec,OFFENSIVE,CHAR_REPEAT
f54c3a8ccf1d4fe3a5bf,OFFENSIVE,NO_DIACRITICS
e16e4d63ace740349b92,CLEAN,CHAR_REPEAT
bf6810b6eb42413797b9,CLEAN,CHAR_REPEAT
a49b00ba6bde41c4a38b,CLEAN,TEENCODE
215c6d90a7d84a4c9a77,CLEAN,CHAR_REPEAT
e5eb31e6c5a643699b9c,CLEAN,CHAR_REPEAT
742cdc78e1704ed19858,CLEAN,NO_DIACRITICS
e7bd920c09b0419989a1,CLEAN,ORIGINAL
5323302d93d24fe08dd6,CLEAN,ORIGINAL
d074678d570440b8a80b,HATE,CHAR_REPEAT
d1238f8f6c35496cabcf,CLEAN,MIXED
07718150f61d40d899f0,HATE,MIXED
8966d33570df4d9db9e0,CLEAN,MIXED
8f177f8b7c2f4615b145,CLEAN,OBFUSCATION
24e66209022848609f92,CLEAN,CHAR_REPEAT
2f61cf1669954af49c88,HATE,NO_DIACRITICS
d86e069b152f4280a8d0,HATE,ORIGINAL
07f5d96feb5a429b89c5,CLEAN,TEENCODE
237227641d4242f5a56a,CLEAN,ORIGINAL
3f8696a71e544300bbad,CLEAN,NO_DIACRITICS
99ed32e2b9d94740b15d,CLEAN,PUNCT_NOISE
bb5d803d35dc4274a141,CLEAN,CHAR_REPEAT
87a671ae333a447aa5b0,OFFENSIVE,MIXED
182b2e6c5e2d4d3bac8b,CLEAN,ORIGINAL
02d98345e0254e6e88d1,CLEAN,PUNCT_NOISE
1aefe53c649b4bb3ba13,CLEAN,ORIGINAL
9f4d617b337544ce9467,CLEAN,NO_DIACRITICS
4f8303b7dc394a21a095,CLEAN,MIXED
a2c350f1032b458da1cf,CLEAN,MIXED
5d9b466f549044ab980c,CLEAN,PUNCT_NOISE
408748b116524bb68b27,CLEAN,NO_DIACRITICS
e6f0119e3c924ca8931d,OFFENSIVE,PUNCT_NOISE
78d38862527c47849e15,CLEAN,ORIGINAL
1a0a4338e1c441948e9c,HATE,ORIGINAL
5dabe08df8de42abb660,OFFENSIVE,ORIGINAL
f35302ea98e84721b0d1,CLEAN,ORIGINAL
30b1fac9fe0c4b5e8dd9,CLEAN,MIXED
fe02e82bcc5647c68294,CLEAN,PUNCT_NOISE
cb988ccf35eb4d4bafae,HATE,CHAR_REPEAT
5c36df9ad79c480eaea7,CLEAN,CHAR_REPEAT
5ef196a4a3c847babd45,CLEAN,NO_DIACRITICS
3ab2f3d2859246d3926d,CLEAN,NO_DIACRITICS
a9b5bd6e06fe4ba58f34,CLEAN,MIXED
6ea9804eff8344fdaa7f,CLEAN,NO_DIACRITICS
519ee7f116de4172b2d4,CLEAN,ORIGINAL
b3511b00de3a456abcd3,CLEAN,NO_DIACRITICS
a7fac8e51b3046b99571,HATE,NO_DIACRITICS
0268921c64bf48768d38,CLEAN,MIXED
049ac0afb3564bda8b4c,CLEAN,PUNCT_NOISE
0935fb3a31654419b5e0,CLEAN,NO_DIACRITICS
30e281d53a55408db893,CLEAN,CHAR_REPEAT
97a93e0fde4b4a35b0f4,CLEAN,CHAR_REPEAT
8460a8a35f5f4632bbbc,CLEAN,NO_DIACRITICS
16aa32cb35744b259418,CLEAN,CHAR_REPEAT
863f1f24123c4859a6b5,OFFENSIVE,ORIGINAL
88f4ca3a66e34ff9a574,CLEAN,NO_DIACRITICS
8881eccfed7a4ac08dc4,CLEAN,ORIGINAL
85a7a3e0d11844a597ff,CLEAN,ORIGINAL
08d7b5c5356a40519c08,CLEAN,TEENCODE
c4e09cf3d4fd411f9945,CLEAN,ORIGINAL
2552a848f4184092a7e6,CLEAN,ORIGINAL
82dc1107ef1343029ccc,CLEAN,ORIGINAL
0b6a651e8e8a4cdcabbb,CLEAN,ORIGINAL
7b6dc6b68dca4166b957,CLEAN,CHAR_REPEAT
20002492ba1547db9e11,CLEAN,ORIGINAL
97d0822e7d5a43a39d10,CLEAN,OBFUSCATION
4d58801ff9b04e808eda,CLEAN,MIXED
c75cb58783984a6e9076,HATE,MIXED
99515d96a7894b329293,CLEAN,TEENCODE
481d52cb3b064c23b35f,CLEAN,ORIGINAL
2dd50f6c1d4744d19e8a,CLEAN,ORIGINAL
44289b58a81943e3829e,CLEAN,NO_DIACRITICS
ce33ac0819494c64a912,HATE,CHAR_REPEAT
ce1eea81af3843baab44,CLEAN,ORIGINAL
83f4ab6f34a3466aae79,CLEAN,OBFUSCATION
6219bb534eee4567b7aa,CLEAN,MIXED
96485aadd25f4ac5b0e7,CLEAN,ORIGINAL
1dc46c3d52a440bcac66,CLEAN,NO_DIACRITICS
bf502cbcb43449568f59,CLEAN,ORIGINAL
6ae8e9de64d649438ccf,HATE,ORIGINAL
6098d02471064bea9efd,OFFENSIVE,ORIGINAL
7268273576e440468703,CLEAN,NO_DIACRITICS
829088a872de4f47965e,CLEAN,ORIGINAL
1a9034291ba646769965,CLEAN,OBFUSCATION
9529e464ab8849e9bd96,CLEAN,MIXED
f4a47fd313b84bc7b0b2,CLEAN,TEENCODE
718093514c304c6ba28a,CLEAN,TEENCODE
51326572b13444ecb5e4,CLEAN,TEENCODE
51eed3da348a480da739,CLEAN,ORIGINAL
3f21588187304e27836b,CLEAN,CHAR_REPEAT
001c4c74ffa742a3afc8,CLEAN,ORIGINAL
752953baf2b04b85b79f,CLEAN,OBFUSCATION
29f9389773864b16ae51,CLEAN,ORIGINAL
714c4e01c658436d9dfd,HATE,ORIGINAL
0a53f8eaa51049e3884e,HATE,CHAR_REPEAT
b738ec89ddad4b6d9a2c,CLEAN,ORIGINAL
925c0bf4831c425b990c,CLEAN,NO_DIACRITICS
93dd187e3453425f9ff5,CLEAN,ORIGINAL
20b868da07ab466791c4,CLEAN,OBFUSCATION
05301d4c66f845149641,CLEAN,ORIGINAL
024e88aa80024ccca665,CLEAN,TEENCODE
4a10b5e3f56941b6b724,CLEAN,ORIGINAL
244b46c1a3bd4d7e91df,CLEAN,ORIGINAL
cad781bc155f4647827b,CLEAN,CHAR_REPEAT
e3ff645f9fb442d6b9c3,CLEAN,NO_DIACRITICS
82e3c8123d724cceaa1a,CLEAN,ORIGINAL
2080f45cea4c4818a233,CLEAN,ORIGINAL
aeada59e3f444dcb9e96,CLEAN,ORIGINAL
609da32e2ade4a6596aa,HATE,NO_DIACRITICS
29e40f74fbdd412db66a,CLEAN,NO_DIACRITICS
fbc9ad02861d4c3ba8ae,CLEAN,CHAR_REPEAT
380b824b09fa458ead76,CLEAN,ORIGINAL
a3d6dca8aef743548555,CLEAN,TEENCODE
034d0c1973f24abb9a6a,CLEAN,ORIGINAL
b43cfba661c5446b8ea4,CLEAN,ORIGINAL
5d24ae83ba3b4f23bd47,CLEAN,ORIGINAL
c64075b4d5d0468badb3,CLEAN,ORIGINAL
8bbf0b47034848fbbca3,CLEAN,ORIGINAL
b2643f8ec7864927bc45,CLEAN,NO_DIACRITICS
6486f90d4c974d30872e,CLEAN,CHAR_REPEAT
dcf632c58d1d4c4f9b80,OFFENSIVE,NO_DIACRITICS
bd8c867406044267afe0,CLEAN,MIXED
030dad08d0484671818f,OFFENSIVE,NO_DIACRITICS
6d437bb114c645f9abe8,CLEAN,NO_DIACRITICS
d329f1dbee52491eb11b,HATE,CHAR_REPEAT
6777e9c170074ab38d78,CLEAN,CHAR_REPEAT
d94c75b3f83a448d8ed4,CLEAN,ORIGINAL
d1d01e73f7a448f58e88,CLEAN,OBFUSCATION
7843263e180c49f4bd42,CLEAN,CHAR_REPEAT
9ea519314ee8432890ff,CLEAN,MIXED
fa56175c827748d3b7c5,CLEAN,CHAR_REPEAT
af884f1840404ceaa9e8,CLEAN,CHAR_REPEAT
d0f6213eaf7b46a3ae40,CLEAN,MIXED
0bf118bdcc204d0a8f0c,CLEAN,OBFUSCATION
b44fa8583b0a464e949b,CLEAN,ORIGINAL
ce7f2478c2354be681dc,CLEAN,PUNCT_NOISE
4052f84551384d98a5c7,CLEAN,OBFUSCATION
9c08a42baee84d589a6f,CLEAN,OBFUSCATION
874df2baaeca4af2b8e2,CLEAN,ORIGINAL
cc0aba1a407a4e00b931,CLEAN,NO_DIACRITICS
5bcf9d895d4c4bda9fc5,CLEAN,OBFUSCATION
8434add6c30e4564bc70,CLEAN,MIXED
825b8b0afdbe472f9561,CLEAN,ORIGINAL
a2be0a8e51ff418b8344,CLEAN,PUNCT_NOISE
6f0018f4037a444db358,CLEAN,ORIGINAL
cac22150d0ee4353bee9,CLEAN,CHAR_REPEAT
9ece4078c90d4affb82e,CLEAN,MIXED
fc4dffb2f5bc4d8cbd92,CLEAN,ORIGINAL
dc63560ac6b647e599bc,CLEAN,NO_DIACRITICS
4b3d817276cc41d789cd,HATE,CHAR_REPEAT
bb54ebdf3f5546bf9153,CLEAN,ORIGINAL
92ddacf096394a4db204,CLEAN,ORIGINAL
77feb595a2224bbd9030,CLEAN,CHAR_REPEAT
73e4a070f7654a67b91f,HATE,PUNCT_NOISE
75e0dd48675447bfb40b,CLEAN,OBFUSCATION
7b9cba86513a4405b29e,HATE,ORIGINAL
463c31e28f054495b984,CLEAN,PUNCT_NOISE
dff077ce7af6475d8e62,CLEAN,PUNCT_NOISE
6e733ff7efd546188934,CLEAN,CHAR_REPEAT
c20502f766e64bde9370,CLEAN,NO_DIACRITICS
cf61887cf2d8476183ab,CLEAN,ORIGINAL
1446c538dcfd4854acb8,CLEAN,PUNCT_NOISE
b04d461cb6844e3fa961,CLEAN,TEENCODE
033bd2204d8847ac99a3,CLEAN,PUNCT_NOISE
e0806e6eff3c4cdbab80,CLEAN,ORIGINAL
903b572bbf4642a8a09b,OFFENSIVE,OBFUSCATION
e73470bc31de49b99641,CLEAN,NO_DIACRITICS
c178cf54372041ec8ecd,CLEAN,PUNCT_NOISE
98312a145a094b3d8c24,CLEAN,OBFUSCATION
561abdba96af47eca8e7,CLEAN,ORIGINAL
cf25d37714d2472e84cd,HATE,OBFUSCATION
abdf7e25d41943b39300,CLEAN,NO_DIACRITICS
3f8eb03838124016a787,CLEAN,NO_DIACRITICS
a0418d3433a747cbae27,CLEAN,ORIGINAL
cc3c1b7452ef472aa41c,CLEAN,ORIGINAL
487cf3ea028c46558c71,HATE,ORIGINAL
45a79882d9e1481689b5,CLEAN,NO_DIACRITICS
c91765a9af934e63bbcc,CLEAN,NO_DIACRITICS
7265c3ba563a42bd83d6,CLEAN,MIXED
fa9c2c034a96423cbced,OFFENSIVE,OBFUSCATION
24d78bbac22c4a349030,CLEAN,PUNCT_NOISE
f1575571562b4224a3cc,CLEAN,NO_DIACRITICS
a9c65c84b11644f2831b,HATE,NO_DIACRITICS
b90bd7642ba943398a1d,CLEAN,OBFUSCATION
ccb24f6867204adcbbd5,OFFENSIVE,TEENCODE
4b49536f2e434eb1af55,CLEAN,MIXED
2561688787b74c44b6f6,CLEAN,ORIGINAL
cac97930d8c94a95bb92,CLEAN,OBFUSCATION
61d6f77cab62439eb759,CLEAN,CHAR_REPEAT
eb4676af41934814abff,CLEAN,PUNCT_NOISE
36c49bacb6bd43529867,CLEAN,PUNCT_NOISE
ec0a190bcdea45729569,CLEAN,OBFUSCATION
77d573f65d6a43a892ac,CLEAN,ORIGINAL
801db83b66324932bb99,OFFENSIVE,ORIGINAL
a664ceabb5fd414fb6d6,CLEAN,NO_DIACRITICS
02d251f4a9754cc1b05a,CLEAN,OBFUSCATION
81d77dec690d4fc69232,CLEAN,TEENCODE
3525402955ab48b6bcfc,HATE,PUNCT_NOISE
8f05d1118737449bb0ed,CLEAN,OBFUSCATION
64ef1d19932442c9a56b,CLEAN,NO_DIACRITICS
174c74bc46d64e88b7d6,CLEAN,NO_DIACRITICS
25fd9fb13155436fb317,CLEAN,TEENCODE
eabc9b51bd5b47a1bd70,OFFENSIVE,ORIGINAL
662e4d96b06341fc8d59,CLEAN,MIXED
ad14ec022d2b434c9e27,CLEAN,ORIGINAL
51febca25c7a4a43bc1a,HATE,PUNCT_NOISE
b5ceb3c17e9d422fab77,CLEAN,MIXED
3bae3325bf564dc2878b,CLEAN,ORIGINAL
74e7e5f2b03641a292d2,CLEAN,PUNCT_NOISE
5b1fa2fd0dd64bba9ec0,CLEAN,CHAR_REPEAT
2aeb8eb8423843488a0f,CLEAN,MIXED
8fc5aab8834c493fa0de,CLEAN,OBFUSCATION
49a64edeffd740cc9250,CLEAN,ORIGINAL
7837fec7bbaa45d78f2e,CLEAN,MIXED
aecd5cf570b14643a34f,CLEAN,ORIGINAL
590776218dce4fdaa6b6,CLEAN,ORIGINAL
b6a1d26cea0742089090,OFFENSIVE,ORIGINAL
10b1e1dde9684a6e9197,CLEAN,CHAR_REPEAT
91903497016a42bba389,HATE,ORIGINAL
5105b21fb7e24dd5b278,CLEAN,OBFUSCATION
6cbf75ae4a564f1ba329,CLEAN,ORIGINAL
62394d16682f45c789d3,CLEAN,ORIGINAL
3fc295c6bc414c5fa580,CLEAN,PUNCT_NOISE
e10ed8ec194a4b9fb37f,CLEAN,ORIGINAL
9e29b880573647098632,CLEAN,TEENCODE
9ad91bc22885467081fd,CLEAN,NO_DIACRITICS
0603699f35cd4936bcbb,CLEAN,MIXED
25c21e3e5d2941c6a252,CLEAN,OBFUSCATION
4cbe11c72a4e47199ccf,CLEAN,ORIGINAL
0eafd6e4441d4757860d,HATE,ORIGINAL
db709e6063d8418dbba4,CLEAN,ORIGINAL
78d279f6b520420b9818,CLEAN,CHAR_REPEAT
c256e2c132fd49d59e7a,CLEAN,ORIGINAL
bd06efc4189b4acf804c,CLEAN,PUNCT_NOISE
e9c59ec7806849bb9047,CLEAN,MIXED
09b24125237f4913836a,CLEAN,CHAR_REPEAT
ea2f4a74a3324d40b431,CLEAN,ORIGINAL
7fdd2871aa5c40e2a79f,CLEAN,ORIGINAL
39d6c21d183a450c8291,CLEAN,CHAR_REPEAT
a04df2be9be545bda990,HATE,ORIGINAL
2a15986c96c24aa59535,HATE,ORIGINAL
008a6c910bbb4c6b8dfd,CLEAN,ORIGINAL
cd56b1f448454cce978a,HATE,PUNCT_NOISE
e886016e9b764beeb4ff,CLEAN,OBFUSCATION
ffbcfd290d264b019e17,CLEAN,MIXED
53a2874b0b5943eeb3c0,CLEAN,PUNCT_NOISE
2f60badbb8aa4c549217,CLEAN,CHAR_REPEAT
d632728692e746c2baa9,CLEAN,ORIGINAL
e48a7f012f514e6e9ae6,HATE,CHAR_REPEAT
16d52c67cec04ec2b175,CLEAN,NO_DIACRITICS
6c925bf9481344a88812,CLEAN,ORIGINAL
ce3b375d890242eaa20f,CLEAN,ORIGINAL
b9e90d1a8a9a43ffac56,CLEAN,NO_DIACRITICS
4e54dcc1a85643ce9e4c,CLEAN,OBFUSCATION
c9358398dd734f76a899,CLEAN,MIXED
995c6d9fb26d4b829f76,CLEAN,ORIGINAL
31497db56e7c48c2885a,CLEAN,ORIGINAL
eab72bd084314fa89e5f,CLEAN,OBFUSCATION
f2a7bbde4a1d444696d8,CLEAN,ORIGINAL
6565838e1e1a47ee832b,CLEAN,ORIGINAL
54a1c915c9564fe2a6d9,CLEAN,OBFUSCATION
eac2198bca2f43368839,HATE,ORIGINAL
d0a57f4d75a240a8be29,CLEAN,OBFUSCATION
9119dae3e2bd4f868473,OFFENSIVE,ORIGINAL
053fc77d8b0c430a96a0,CLEAN,TEENCODE
dc351a3d81a949719dcf,CLEAN,MIXED
3aab9d3fbb6246c1ab45,HATE,MIXED
